CS_COMPANY_ID|*|BUSINESS_NAME|*|COMPANY_REGISTRATION_NUMBER|*|FINANCIAL_YEAR|*|NUMBER_OF_WEEKS|*|CURRENCY|*|CONSOLIDATED_ACCOUNTS|*|REVENUE|*|OPERATING_COSTS|*|OPERATING_PROFIT|*|WAGES_AND_SALARIES|*|PENSION_COSTS|*|DEPRECIATION|*|AMORTISATION|*|FINANCIAL_INCOME|*|FINANCIAL_EXPENSES|*|EXTRAORDINARY_INCOME|*|EXTRAORDINARY_COSTS|*|PROFIT_BEFORE_TAX|*|TAX|*|PROFIT_AFTER_TAX|*|DIVIDENDS|*|MINORITY_INTERESTS|*|OTHER_APPROPRIATIONS|*|RETAINED_PROFIT
NL05688302|*|Biltz Consortium B.V.|*|81868928|*|31-12-2022|*|52|*|EUR|*|Y|*|80379601|*|71871116|*|8508485|*||*||*||*||*||*||*|0|*|0|*|7888914|*|1842588|*|6046326|*||*||*||*|6046326
NL05696547|*|ZOW Holding B.V.|*|81947887|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05700683|*|FP Group B.V.|*|81995512|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05701799|*|De La Paz Holding B.V.|*|82008485|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05706345|*|Benfri B.V.|*|82051348|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05708198|*|T. van Vuren Afbouw B.V.|*|82072728|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05708871|*|CSM Coating Solutions Maasstad B.V.|*|82080437|*|31-12-2021|*|43|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05708871|*|CSM Coating Solutions Maasstad B.V.|*|82080437|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05711006|*|Giraffe Amsterdam Productions B.V.|*|82095833|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05713508|*|Studio Balance B.V.|*|82124957|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05714558|*|Sunlux Zonweringen B.V.|*|82137110|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05720090|*|CodeCon B.V.|*|82194637|*|31-12-2022|*|95|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05720090|*|CodeCon B.V.|*|82194637|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05721138|*|Gestylo B.V.|*|82206899|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05726928|*|Van Oenen Vastgoed B.V.|*|82264724|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05728231|*|Bart van de Sande Beheer B.V.|*|82279896|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05732997|*|@FOX Holding B.V.|*|82324506|*|31-12-2021|*|39|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05732997|*|@FOX Holding B.V.|*|82324506|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05733243|*|SOV Holding B.V.|*|82327262|*|31-12-2021|*|39|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05733243|*|SOV Holding B.V.|*|82327262|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05733834|*|Verfland van de Sande B.V.|*|82334056|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05735590|*|MIDAMO B.V.|*|82354316|*|31-12-2021|*|39|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05735590|*|MIDAMO B.V.|*|82354316|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05736039|*|Royal Transport B.V.|*|82359393|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05736072|*|Van Duijn Nottelman Beheer B.V.|*|82359784|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05737509|*|Van Duijn Nottelman Automobielen B.V.|*|82376069|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05737939|*|CVN O.G. B.V.|*|82380945|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05738694|*|Nachtegaal Holding B.V.|*|82389519|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05739115|*|Westerbroek Interieur & Exterieur B.V.|*|82394245|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05739813|*|Mashed Potatoes B.V.|*|82401942|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05739996|*|Just in Time Logistics B.V.|*|82403961|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05740280|*|Bianco Trading B.V.|*|82407177|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05740280|*|Bianco Trading B.V.|*|82407177|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05742249|*|Klimaverde B.V.|*|82422478|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05744438|*|Hollander Holding B.V.|*|82447608|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05744673|*|Wingz Holding B.V.|*|82450250|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05744829|*|M. Ris Holding B.V.|*|82452032|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05744943|*|Kindercentrum VillaDriel B.V.|*|82453330|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05745719|*|Sunprox B.V.|*|82462194|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05748420|*|New EU Technologies B.V.|*|82486689|*|31-12-2022|*|91|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05750564|*|van Donselaar Boom-, Bos- en Landschapsverzorging B.V.|*|82511446|*|31-12-2021|*|39|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05751675|*|Axis Pay B.V.|*|82524335|*|31-12-2022|*|91|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05751701|*|Tritax Eurobox (Oberhausen) B.V.|*|82524637|*|30-09-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05755518|*|121 EU B.V.|*|82559945|*|31-12-2022|*|91|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05758001|*|B. Burger Holding B.V.|*|82588678|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05761516|*|Voldaan B.V.|*|82621977|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05761884|*|Termijn B.V.|*|82626278|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05765399|*|Uiterdijk B.V.|*|82667039|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05765460|*|RoKo Vastgoed B.V.|*|82667721|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05770021|*|Hollandtschen Thuyn B.V.|*|82713359|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05775909|*|Aasra-Tech B.V.|*|82774331|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05775909|*|Aasra-Tech B.V.|*|82774331|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05779406|*|Arnicon Holding B.V.|*|82808694|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05780106|*|LionsWorth Real Estate B.V.|*|82816956|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL05781081|*|Sarar Supplies B.V.|*|82828490|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06346691|*|J. Jonkers II B.V.|*|88712826|*|31-12-2022|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06346693|*|MJO II B.V.|*|88712842|*|31-12-2022|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06346725|*|Bouw- en Aannemersbedrijf Walvaart B.V.|*|88713199|*|31-12-2022|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06348611|*|Groenenboom Pensioen B.V.|*|88719820|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06352114|*|Solid Glass Onroerend Goed B.V.|*|88760022|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06353445|*|Molen Automation B.V.|*|88774988|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06364545|*|Bart Jansen Holding B.V.|*|88888673|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06367556|*|Sterk Staaltje Holding B.V.|*|88912523|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06368878|*|Eleondi - Mezzoforte B.V.|*|88927660|*|31-12-2022|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06368939|*|Eleondi - Gouwediep B.V.|*|88928365|*|31-12-2022|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06368955|*|Eleondi - IJsseldiep B.V.|*|88928543|*|31-12-2022|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06379038|*|Served Insights Holding B.V.|*|89035607|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06379335|*|Served Insights B.V.|*|89039041|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06383404|*|M.J.H. Wolfkamp Beheer B.V.|*|89076923|*|31-12-2023|*|48|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06383746|*|Wolfkamp DakXpert & Zinkwerk B.V.|*|89080823|*|31-12-2023|*|48|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06392374|*|Sterk Staaltje Innovatie B.V.|*|89171918|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06392650|*|RG International Trading B.V.|*|89175042|*|31-12-2023|*|48|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06393853|*|Arzinol B.V.|*|89188772|*|31-12-2023|*|48|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06393862|*|Gilgamesj AI B.V.|*|89188861|*|31-12-2023|*|48|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06394523|*|Heights AI B.V.|*|89196473|*|31-12-2023|*|48|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06414674|*|Quality-Trading B.V.|*|89405455|*|31-12-2023|*|43|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06424287|*|Solarpods B.V.|*|89508661|*|31-12-2023|*|43|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06431953|*|Line of Sight Drone Services B.V.|*|89582772|*|31-12-2023|*|39|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06447708|*|Specialistische Veterinaire Chirurgie B.V.|*|89755693|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06449766|*|Scheepvaartbedrijf Blok B.V.|*|89769856|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06465553|*|Result Consultant Holding B.V.|*|89936620|*|31-12-2023|*|35|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06466007|*|Result Consultant Solutions B.V.|*|89941845|*|31-12-2023|*|35|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06466445|*|C.J.M. van Gelderen Holding B.V.|*|89946898|*|31-12-2023|*|35|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06474660|*|Leto B.V.|*|90034465|*|31-10-2023|*|26|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06481635|*|Kruso B.V.|*|90107454|*|31-12-2023|*|35|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06491722|*|Bionic Innovative Applics B.V.|*|90210786|*|31-12-2023|*|35|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06503963|*|E.H.G. Kuijper Beheer B.V.|*|90339282|*|31-12-2023|*|30|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06515437|*|H. Bosma Holding B.V.|*|90459229|*|31-12-2023|*|35|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06525227|*|ERF B.V.|*|90565339|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06526642|*|Böhmer Recreatie B.V.|*|90575687|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06537362|*|Nijkamp Beheer Raalte B.V.|*|90689410|*|31-12-2023|*|26|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06537373|*|PME Management Beheer B.V.|*|90689550|*|31-12-2023|*|26|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06539180|*|Nijkamp Tegelzetbedrijf B.V.|*|90709519|*|31-12-2023|*|26|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06539802|*|Stepping Grounds B.V.|*|90716361|*|31-12-2023|*|26|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06707502|*|EuroVital B.V.|*|90797264|*|31-12-2023|*|26|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06552645|*|BTLwerk B.V.|*|90850580|*|31-12-2023|*|22|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06562395|*|Uraldia B.V.|*|90955854|*|31-12-2023|*|22|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06615320|*|Bunge Mauritius B.V.|*|91500516|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06615701|*|Vinine Beheer B.V.|*|91504805|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06618022|*|Food in Balance B.V.|*|91523427|*|31-12-2023|*|13|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06625156|*|Bos Watersport B.V.|*|91596505|*|31-12-2023|*|13|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06628254|*|Designmine Holding B.V.|*|91632013|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06648291|*|Meerverhuur Pijnacker B.V.|*|91837073|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06666425|*|Growing Star B.V.|*|92020534|*|31-12-2023|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06674150|*|Moorwoods Landscape B.V.|*|92102190|*|31-12-2023|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06678503|*|Spacegoals B.V.|*|92144721|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06684092|*|Danwit Beheer B.V.|*|92200397|*|31-12-2023|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06685920|*|Kadir Holding B.V.|*|92221769|*|31-12-2023|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06686198|*|Vathorstoptical B.V.|*|92224946|*|31-12-2023|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06693412|*|D&I Kozijnen Holding B.V.|*|92300871|*|31-12-2023|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06693595|*|D&I Kozijnen B.V.|*|92303110|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06697163|*|FLAS Holding B.V.|*|92335845|*|31-12-2023|*|4|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL06703988|*|VEF-Group B.V.|*|92412904|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00020348|*|Kiar Holding B.V.|*|01078291|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00020951|*|Flevo Vast B.V.|*|01079364|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00021293|*|MSP Dak en Wand Nederland B.V.|*|01079912|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00021878|*|Mezutec Drachten B.V.|*|01080835|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00025325|*|Multi Metaal toelevering Heerenveen B.V.|*|01086114|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00025926|*|Culterra Holding B.V.|*|01087015|*|31-08-2023|*|52|*|EUR|*|Y|*||*||*|799004|*|1880418|*||*|628204|*||*||*||*|0|*|0|*|452888|*|100011|*|352877|*||*||*||*|352877
NL00031201|*|K & M Stinstra B.V.|*|01094679|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00031203|*|Marcel Stinstra Holding B.V.|*|01094681|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00033414|*|Mezutec Groep B.V.|*|01097739|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00039619|*|Intersten Natuursteenwerken B.V.|*|01105133|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00042081|*|W. Folkerts Holding B.V.|*|01107897|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00044462|*|Mezutec International B.V.|*|01110471|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00046755|*|Teskon Beheer B.V.|*|01112866|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00046761|*|V & S Beveiliging Nederland B.V.|*|01112872|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00046763|*|V & S Beveiligingstechniek B.V.|*|01112874|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00047089|*|Hazet Franeker B.V.|*|01113213|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00048309|*|P.B. Pijlman Holding B.V.|*|01114454|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00048310|*|Pijlman Kantoor- en Magazijninrichting Sneek   B.V.|*|01114455|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00051744|*|R.J. Brandsen Holding B.V.|*|01118124|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00055133|*|Nijlân B.V.|*|01121752|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00055827|*|A.J. Sijperda Beheer B.V.|*|01122463|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00056497|*|W.F. Vastgoed B.V.|*|01123166|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00057731|*|Hunzestad B.V.|*|01124428|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00059758|*|Mobility Service Nederland B.V.|*|01126446|*|31-12-2023|*|52|*|EUR|*|N|*|73788778|*|66330114|*|7458664|*|2702758|*||*|130335|*||*||*||*|0|*|0|*|7607848|*|1914973|*|5692875|*||*||*||*|5692875
NL00062500|*|Collybista Holding B.V.|*|01129210|*|31-12-2019|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00063066|*|VDB kunststof kozijnen B.V.|*|01129780|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00064576|*|Ageless Ambition B.V.|*|01131296|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00065673|*|Stotijn Beheer B.V.|*|01132393|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00065677|*|Stotijn Notariaat de Wijk B.V.|*|01132397|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00084073|*|Remalaje B.V.|*|01151046|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00090138|*|Sander Hoekman Holding B.V.|*|01157291|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00112769|*|M. van Kammen Beheer B.V.|*|01180172|*|31-12-2023|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
NL00114955|*|Nee Maar Holding B.V.|*|01182363|*|31-12-2022|*|52|*|EUR|*|N|*||*||*||*||*||*||*||*||*||*|0|*|0|*||*||*||*||*||*||*|
